date,province,district_or_city,scenario,rainfall_mm
2018-12,ICT,Islamabad,ssp585,70.0
2019-01,ICT,Islamabad,ssp585,78.7
2019-02,ICT,Islamabad,ssp585,104.6
2019-03,ICT,Islamabad,ssp585,102.3
2019-04,ICT,Islamabad,ssp585,137.6
2019-05,ICT,Islamabad,ssp585,132.5
2019-06,ICT,Islamabad,ssp585,104.6
2019-07,ICT,Islamabad,ssp585,76.8
2019-08,ICT,Islamabad,ssp585,84.7
2019-09,ICT,Islamabad,ssp585,43.9
2019-10,ICT,Islamabad,ssp585,43.9
2019-11,ICT,Islamabad,ssp585,57.0
2019-12,ICT,Islamabad,ssp585,68.6
2020-01,ICT,Islamabad,ssp585,80.7
2020-02,ICT,Islamabad,ssp585,126.5
2020-03,ICT,Islamabad,ssp585,114.0
2020-04,ICT,Islamabad,ssp585,135.0
2020-05,ICT,Islamabad,ssp585,120.2
2020-06,ICT,Islamabad,ssp585,108.2
2020-07,ICT,Islamabad,ssp585,90.3
2020-08,ICT,Islamabad,ssp585,52.5
2020-09,ICT,Islamabad,ssp585,52.6
2020-10,ICT,Islamabad,ssp585,54.1
2020-11,ICT,Islamabad,ssp585,46.4
2020-12,ICT,Islamabad,ssp585,75.9
2021-01,ICT,Islamabad,ssp585,94.2
2021-02,ICT,Islamabad,ssp585,114.8
2021-03,ICT,Islamabad,ssp585,118.4
2021-04,ICT,Islamabad,ssp585,125.8
2021-05,ICT,Islamabad,ssp585,129.6
2021-06,ICT,Islamabad,ssp585,115.1
2021-07,ICT,Islamabad,ssp585,91.0
2021-08,ICT,Islamabad,ssp585,53.5
2021-09,ICT,Islamabad,ssp585,58.8
2021-10,ICT,Islamabad,ssp585,37.3
2021-11,ICT,Islamabad,ssp585,63.7
2021-12,ICT,Islamabad,ssp585,85.6
2022-01,ICT,Islamabad,ssp585,102.2
2022-02,ICT,Islamabad,ssp585,110.8
2022-03,ICT,Islamabad,ssp585,131.8
2022-04,ICT,Islamabad,ssp585,120.4
2022-05,ICT,Islamabad,ssp585,126.3
2022-06,ICT,Islamabad,ssp585,131.8
2022-07,ICT,Islamabad,ssp585,75.2
2022-08,ICT,Islamabad,ssp585,72.4
2022-09,ICT,Islamabad,ssp585,52.2
2022-10,ICT,Islamabad,ssp585,52.4
2022-11,ICT,Islamabad,ssp585,50.2
2022-12,ICT,Islamabad,ssp585,76.7
2023-01,ICT,Islamabad,ssp585,91.7
2023-02,ICT,Islamabad,ssp585,105.0
2023-03,ICT,Islamabad,ssp585,122.7
2023-04,ICT,Islamabad,ssp585,139.7
2023-05,ICT,Islamabad,ssp585,118.2
2023-06,ICT,Islamabad,ssp585,121.4
2023-07,ICT,Islamabad,ssp585,75.0
2023-08,ICT,Islamabad,ssp585,83.5
2023-09,ICT,Islamabad,ssp585,46.4
2023-10,ICT,Islamabad,ssp585,61.6
2023-11,ICT,Islamabad,ssp585,69.6
2023-12,ICT,Islamabad,ssp585,69.6
2024-01,ICT,Islamabad,ssp585,106.4
2024-02,ICT,Islamabad,ssp585,117.2
2024-03,ICT,Islamabad,ssp585,135.1
2024-04,ICT,Islamabad,ssp585,150.3
2024-05,ICT,Islamabad,ssp585,129.8
2024-06,ICT,Islamabad,ssp585,123.8
2024-07,ICT,Islamabad,ssp585,88.2
2024-08,ICT,Islamabad,ssp585,86.0
2024-09,ICT,Islamabad,ssp585,52.3
2024-10,ICT,Islamabad,ssp585,60.8
2024-11,ICT,Islamabad,ssp585,59.2
2024-12,ICT,Islamabad,ssp585,78.9
2025-01,ICT,Islamabad,ssp585,79.2
2025-02,ICT,Islamabad,ssp585,117.0
2025-03,ICT,Islamabad,ssp585,138.2
2025-04,ICT,Islamabad,ssp585,143.2
2025-05,ICT,Islamabad,ssp585,129.4
2025-06,ICT,Islamabad,ssp585,126.2
2025-07,ICT,Islamabad,ssp585,94.6
2025-08,ICT,Islamabad,ssp585,65.5
2025-09,ICT,Islamabad,ssp585,61.3
2025-10,ICT,Islamabad,ssp585,52.6
2025-11,ICT,Islamabad,ssp585,52.3
2025-12,ICT,Islamabad,ssp585,64.6
2026-01,ICT,Islamabad,ssp585,105.0
2026-02,ICT,Islamabad,ssp585,113.8
2026-03,ICT,Islamabad,ssp585,132.9
2026-04,ICT,Islamabad,ssp585,152.1
2026-05,ICT,Islamabad,ssp585,132.6
2026-06,ICT,Islamabad,ssp585,122.2
2026-07,ICT,Islamabad,ssp585,93.7
2026-08,ICT,Islamabad,ssp585,71.2
2026-09,ICT,Islamabad,ssp585,47.7
2026-10,ICT,Islamabad,ssp585,68.4
2026-11,ICT,Islamabad,ssp585,64.1
2026-12,ICT,Islamabad,ssp585,79.7
2027-01,ICT,Islamabad,ssp585,98.7
2027-02,ICT,Islamabad,ssp585,113.4
2027-03,ICT,Islamabad,ssp585,138.1
2027-04,ICT,Islamabad,ssp585,134.3
2027-05,ICT,Islamabad,ssp585,139.7
2027-06,ICT,Islamabad,ssp585,125.0
2027-07,ICT,Islamabad,ssp585,97.9
2027-08,ICT,Islamabad,ssp585,83.2
2027-09,ICT,Islamabad,ssp585,67.4
2027-10,ICT,Islamabad,ssp585,59.7
2027-11,ICT,Islamabad,ssp585,49.9
2027-12,ICT,Islamabad,ssp585,72.3
2028-01,ICT,Islamabad,ssp585,99.7
2028-02,ICT,Islamabad,ssp585,132.4
2028-03,ICT,Islamabad,ssp585,138.0
2028-04,ICT,Islamabad,ssp585,146.1
2028-05,ICT,Islamabad,ssp585,139.1
2028-06,ICT,Islamabad,ssp585,119.8
2028-07,ICT,Islamabad,ssp585,104.2
2028-08,ICT,Islamabad,ssp585,67.0
2028-09,ICT,Islamabad,ssp585,57.5
2028-10,ICT,Islamabad,ssp585,73.0
2028-11,ICT,Islamabad,ssp585,71.5
2028-12,ICT,Islamabad,ssp585,75.2
2029-01,ICT,Islamabad,ssp585,106.0
2029-02,ICT,Islamabad,ssp585,120.5
2029-03,ICT,Islamabad,ssp585,131.1
2029-04,ICT,Islamabad,ssp585,147.9
2029-05,ICT,Islamabad,ssp585,134.2
2029-06,ICT,Islamabad,ssp585,135.3
2029-07,ICT,Islamabad,ssp585,101.1
2029-08,ICT,Islamabad,ssp585,75.2
2029-09,ICT,Islamabad,ssp585,65.5
2029-10,ICT,Islamabad,ssp585,58.0
2029-11,ICT,Islamabad,ssp585,72.0
2029-12,ICT,Islamabad,ssp585,87.6
2030-01,ICT,Islamabad,ssp585,96.2
2030-02,ICT,Islamabad,ssp585,131.5
2030-03,ICT,Islamabad,ssp585,151.4
2030-04,ICT,Islamabad,ssp585,150.7
2030-05,ICT,Islamabad,ssp585,150.5
2030-06,ICT,Islamabad,ssp585,121.1
2030-07,ICT,Islamabad,ssp585,113.4
2030-08,ICT,Islamabad,ssp585,83.9
2030-09,ICT,Islamabad,ssp585,76.7
2030-10,ICT,Islamabad,ssp585,63.4
2030-11,ICT,Islamabad,ssp585,71.8
2030-12,ICT,Islamabad,ssp585,69.7
2031-01,ICT,Islamabad,ssp585,94.7
2031-02,ICT,Islamabad,ssp585,127.9
2031-03,ICT,Islamabad,ssp585,134.6
2031-04,ICT,Islamabad,ssp585,139.4
2031-05,ICT,Islamabad,ssp585,123.3
2031-06,ICT,Islamabad,ssp585,119.1
2031-07,ICT,Islamabad,ssp585,108.2
2031-08,ICT,Islamabad,ssp585,74.7
2031-09,ICT,Islamabad,ssp585,73.6
2031-10,ICT,Islamabad,ssp585,48.0
2031-11,ICT,Islamabad,ssp585,85.0
2031-12,ICT,Islamabad,ssp585,95.0
2032-01,ICT,Islamabad,ssp585,87.2
2032-02,ICT,Islamabad,ssp585,112.6
2032-03,ICT,Islamabad,ssp585,145.3
2032-04,ICT,Islamabad,ssp585,137.1
2032-05,ICT,Islamabad,ssp585,139.4
2032-06,ICT,Islamabad,ssp585,132.4
2032-07,ICT,Islamabad,ssp585,91.8
2032-08,ICT,Islamabad,ssp585,91.4
2032-09,ICT,Islamabad,ssp585,69.7
2032-10,ICT,Islamabad,ssp585,52.9
2032-11,ICT,Islamabad,ssp585,81.5
2032-12,ICT,Islamabad,ssp585,92.2
2033-01,ICT,Islamabad,ssp585,103.4
2033-02,ICT,Islamabad,ssp585,139.2
2033-03,ICT,Islamabad,ssp585,141.4
2033-04,ICT,Islamabad,ssp585,138.5
2033-05,ICT,Islamabad,ssp585,145.5
2033-06,ICT,Islamabad,ssp585,132.0
2033-07,ICT,Islamabad,ssp585,108.8
2033-08,ICT,Islamabad,ssp585,87.6
2033-09,ICT,Islamabad,ssp585,73.0
2033-10,ICT,Islamabad,ssp585,65.1
2033-11,ICT,Islamabad,ssp585,73.8
2033-12,ICT,Islamabad,ssp585,97.2
2034-01,ICT,Islamabad,ssp585,110.2
2034-02,ICT,Islamabad,ssp585,138.2
2034-03,ICT,Islamabad,ssp585,145.2
2034-04,ICT,Islamabad,ssp585,148.0
2034-05,ICT,Islamabad,ssp585,137.0
2034-06,ICT,Islamabad,ssp585,136.2
2034-07,ICT,Islamabad,ssp585,112.7
2034-08,ICT,Islamabad,ssp585,79.0
2034-09,ICT,Islamabad,ssp585,63.5
2034-10,ICT,Islamabad,ssp585,81.6
2034-11,ICT,Islamabad,ssp585,77.4
2034-12,ICT,Islamabad,ssp585,86.8
2035-01,ICT,Islamabad,ssp585,113.0
2035-02,ICT,Islamabad,ssp585,128.6
2035-03,ICT,Islamabad,ssp585,151.0
2035-04,ICT,Islamabad,ssp585,157.9
2035-05,ICT,Islamabad,ssp585,137.7
2035-06,ICT,Islamabad,ssp585,125.2
2035-07,ICT,Islamabad,ssp585,114.9
2035-08,ICT,Islamabad,ssp585,81.3
2035-09,ICT,Islamabad,ssp585,82.6
2035-10,ICT,Islamabad,ssp585,67.8
2035-11,ICT,Islamabad,ssp585,73.5
2035-12,ICT,Islamabad,ssp585,97.4
2036-01,ICT,Islamabad,ssp585,115.6
2036-02,ICT,Islamabad,ssp585,142.5
2036-03,ICT,Islamabad,ssp585,146.0
2036-04,ICT,Islamabad,ssp585,160.8
2036-05,ICT,Islamabad,ssp585,157.4
2036-06,ICT,Islamabad,ssp585,134.1
2036-07,ICT,Islamabad,ssp585,112.0
2036-08,ICT,Islamabad,ssp585,96.6
2036-09,ICT,Islamabad,ssp585,84.4
2036-10,ICT,Islamabad,ssp585,66.3
2036-11,ICT,Islamabad,ssp585,81.6
2036-12,ICT,Islamabad,ssp585,86.7
2037-01,ICT,Islamabad,ssp585,102.8
2037-02,ICT,Islamabad,ssp585,142.1
2037-03,ICT,Islamabad,ssp585,153.0
2037-04,ICT,Islamabad,ssp585,151.5
2037-05,ICT,Islamabad,ssp585,146.0
2037-06,ICT,Islamabad,ssp585,140.7
2037-07,ICT,Islamabad,ssp585,118.6
2037-08,ICT,Islamabad,ssp585,102.5
2037-09,ICT,Islamabad,ssp585,80.4
2037-10,ICT,Islamabad,ssp585,69.9
2037-11,ICT,Islamabad,ssp585,87.5
2037-12,ICT,Islamabad,ssp585,111.5
2038-01,ICT,Islamabad,ssp585,116.5
2038-02,ICT,Islamabad,ssp585,135.0
2038-03,ICT,Islamabad,ssp585,155.4
2038-04,ICT,Islamabad,ssp585,157.0
2038-05,ICT,Islamabad,ssp585,144.3
2038-06,ICT,Islamabad,ssp585,140.5
2038-07,ICT,Islamabad,ssp585,118.0
2038-08,ICT,Islamabad,ssp585,89.2
2038-09,ICT,Islamabad,ssp585,89.3
2038-10,ICT,Islamabad,ssp585,97.2
2038-11,ICT,Islamabad,ssp585,83.3
2038-12,ICT,Islamabad,ssp585,89.6
2039-01,ICT,Islamabad,ssp585,118.8
2039-02,ICT,Islamabad,ssp585,144.8
2039-03,ICT,Islamabad,ssp585,155.9
2039-04,ICT,Islamabad,ssp585,163.1
2039-05,ICT,Islamabad,ssp585,159.9
2039-06,ICT,Islamabad,ssp585,133.5
2039-07,ICT,Islamabad,ssp585,124.5
2039-08,ICT,Islamabad,ssp585,92.1
2039-09,ICT,Islamabad,ssp585,97.0
2039-10,ICT,Islamabad,ssp585,71.4
2039-11,ICT,Islamabad,ssp585,68.0
2039-12,ICT,Islamabad,ssp585,105.1
2040-01,ICT,Islamabad,ssp585,110.2
2040-02,ICT,Islamabad,ssp585,174.0
2040-03,ICT,Islamabad,ssp585,168.8
2040-04,ICT,Islamabad,ssp585,170.5
2040-05,ICT,Islamabad,ssp585,151.7
2040-06,ICT,Islamabad,ssp585,149.0
2040-07,ICT,Islamabad,ssp585,127.7
2040-08,ICT,Islamabad,ssp585,97.8
2040-09,ICT,Islamabad,ssp585,79.6
2040-10,ICT,Islamabad,ssp585,72.5
2040-11,ICT,Islamabad,ssp585,88.2
2040-12,ICT,Islamabad,ssp585,105.2
2041-01,ICT,Islamabad,ssp585,118.3
2041-02,ICT,Islamabad,ssp585,142.5
2041-03,ICT,Islamabad,ssp585,167.3
2041-04,ICT,Islamabad,ssp585,176.7
2041-05,ICT,Islamabad,ssp585,160.8
2041-06,ICT,Islamabad,ssp585,141.8
2041-07,ICT,Islamabad,ssp585,128.4
2041-08,ICT,Islamabad,ssp585,85.8
2041-09,ICT,Islamabad,ssp585,81.5
2041-10,ICT,Islamabad,ssp585,73.2
2041-11,ICT,Islamabad,ssp585,81.8
2041-12,ICT,Islamabad,ssp585,104.5
2042-01,ICT,Islamabad,ssp585,133.0
2042-02,ICT,Islamabad,ssp585,162.9
2042-03,ICT,Islamabad,ssp585,175.2
2042-04,ICT,Islamabad,ssp585,165.0
2042-05,ICT,Islamabad,ssp585,164.1
2042-06,ICT,Islamabad,ssp585,141.6
2042-07,ICT,Islamabad,ssp585,127.6
2042-08,ICT,Islamabad,ssp585,100.4
2042-09,ICT,Islamabad,ssp585,92.4
2042-10,ICT,Islamabad,ssp585,89.9
2042-11,ICT,Islamabad,ssp585,83.6
2042-12,ICT,Islamabad,ssp585,114.5
2043-01,ICT,Islamabad,ssp585,131.0
2043-02,ICT,Islamabad,ssp585,144.0
2043-03,ICT,Islamabad,ssp585,157.4
2043-04,ICT,Islamabad,ssp585,182.6
2043-05,ICT,Islamabad,ssp585,155.4
2043-06,ICT,Islamabad,ssp585,163.1
2043-07,ICT,Islamabad,ssp585,142.7
2043-08,ICT,Islamabad,ssp585,108.4
2043-09,ICT,Islamabad,ssp585,91.2
2043-10,ICT,Islamabad,ssp585,82.0
2043-11,ICT,Islamabad,ssp585,81.3
2043-12,ICT,Islamabad,ssp585,113.1
2044-01,ICT,Islamabad,ssp585,122.5
2044-02,ICT,Islamabad,ssp585,148.5
2044-03,ICT,Islamabad,ssp585,182.8
2044-04,ICT,Islamabad,ssp585,172.9
2044-05,ICT,Islamabad,ssp585,186.1
2044-06,ICT,Islamabad,ssp585,163.2
2044-07,ICT,Islamabad,ssp585,135.2
2044-08,ICT,Islamabad,ssp585,112.6
2044-09,ICT,Islamabad,ssp585,106.8
2044-10,ICT,Islamabad,ssp585,83.3
2044-11,ICT,Islamabad,ssp585,86.7
2044-12,ICT,Islamabad,ssp585,106.1
2045-01,ICT,Islamabad,ssp585,119.7
2045-02,ICT,Islamabad,ssp585,143.8
2045-03,ICT,Islamabad,ssp585,163.5
2045-04,ICT,Islamabad,ssp585,181.5
2045-05,ICT,Islamabad,ssp585,170.8
2045-06,ICT,Islamabad,ssp585,149.0
2045-07,ICT,Islamabad,ssp585,125.5
2045-08,ICT,Islamabad,ssp585,101.7
2045-09,ICT,Islamabad,ssp585,82.5
2045-10,ICT,Islamabad,ssp585,78.1
2045-11,ICT,Islamabad,ssp585,79.1
2045-12,ICT,Islamabad,ssp585,110.6
2046-01,ICT,Islamabad,ssp585,133.9
2046-02,ICT,Islamabad,ssp585,148.2
2046-03,ICT,Islamabad,ssp585,169.5
2046-04,ICT,Islamabad,ssp585,178.9
2046-05,ICT,Islamabad,ssp585,174.4
2046-06,ICT,Islamabad,ssp585,151.0
2046-07,ICT,Islamabad,ssp585,134.7
2046-08,ICT,Islamabad,ssp585,111.7
2046-09,ICT,Islamabad,ssp585,79.9
2046-10,ICT,Islamabad,ssp585,98.1
2046-11,ICT,Islamabad,ssp585,99.0
2046-12,ICT,Islamabad,ssp585,114.0
2047-01,ICT,Islamabad,ssp585,137.2
2047-02,ICT,Islamabad,ssp585,165.3
2047-03,ICT,Islamabad,ssp585,159.8
2047-04,ICT,Islamabad,ssp585,195.9
2047-05,ICT,Islamabad,ssp585,165.7
2047-06,ICT,Islamabad,ssp585,146.1
2047-07,ICT,Islamabad,ssp585,118.1
2047-08,ICT,Islamabad,ssp585,103.6
2047-09,ICT,Islamabad,ssp585,96.0
2047-10,ICT,Islamabad,ssp585,85.7
2047-11,ICT,Islamabad,ssp585,85.3
2047-12,ICT,Islamabad,ssp585,117.8
2048-01,ICT,Islamabad,ssp585,117.2
2048-02,ICT,Islamabad,ssp585,146.7
2048-03,ICT,Islamabad,ssp585,189.5
2048-04,ICT,Islamabad,ssp585,181.8
2048-05,ICT,Islamabad,ssp585,170.4
2048-06,ICT,Islamabad,ssp585,158.2
2048-07,ICT,Islamabad,ssp585,136.5
2048-08,ICT,Islamabad,ssp585,118.2
2048-09,ICT,Islamabad,ssp585,98.8
2048-10,ICT,Islamabad,ssp585,93.4
2048-11,ICT,Islamabad,ssp585,99.1
2048-12,ICT,Islamabad,ssp585,109.1
2049-01,ICT,Islamabad,ssp585,131.0
2049-02,ICT,Islamabad,ssp585,167.2
2049-03,ICT,Islamabad,ssp585,166.2
2049-04,ICT,Islamabad,ssp585,180.4
2049-05,ICT,Islamabad,ssp585,163.5
2049-06,ICT,Islamabad,ssp585,147.2
2049-07,ICT,Islamabad,ssp585,128.6
2049-08,ICT,Islamabad,ssp585,110.7
2049-09,ICT,Islamabad,ssp585,101.6
2049-10,ICT,Islamabad,ssp585,104.6
2049-11,ICT,Islamabad,ssp585,95.4
2049-12,ICT,Islamabad,ssp585,114.3
2050-01,ICT,Islamabad,ssp585,134.8
2050-02,ICT,Islamabad,ssp585,173.1
2050-03,ICT,Islamabad,ssp585,182.0
2050-04,ICT,Islamabad,ssp585,177.9
2050-05,ICT,Islamabad,ssp585,180.6
2050-06,ICT,Islamabad,ssp585,155.9
2050-07,ICT,Islamabad,ssp585,141.5
2050-08,ICT,Islamabad,ssp585,107.7
2050-09,ICT,Islamabad,ssp585,89.2
2050-10,ICT,Islamabad,ssp585,91.4
2050-11,ICT,Islamabad,ssp585,97.3
2050-12,ICT,Islamabad,ssp585,110.6
2051-01,ICT,Islamabad,ssp585,136.1
2051-02,ICT,Islamabad,ssp585,160.6
2051-03,ICT,Islamabad,ssp585,169.2
2051-04,ICT,Islamabad,ssp585,191.9
2051-05,ICT,Islamabad,ssp585,181.5
2051-06,ICT,Islamabad,ssp585,160.6
2051-07,ICT,Islamabad,ssp585,141.2
2051-08,ICT,Islamabad,ssp585,127.3
2051-09,ICT,Islamabad,ssp585,110.4
2051-10,ICT,Islamabad,ssp585,103.4
2051-11,ICT,Islamabad,ssp585,98.0
2051-12,ICT,Islamabad,ssp585,134.9
2052-01,ICT,Islamabad,ssp585,137.7
2052-02,ICT,Islamabad,ssp585,170.9
2052-03,ICT,Islamabad,ssp585,182.1
2052-04,ICT,Islamabad,ssp585,184.4
2052-05,ICT,Islamabad,ssp585,185.6
2052-06,ICT,Islamabad,ssp585,156.0
2052-07,ICT,Islamabad,ssp585,125.9
2052-08,ICT,Islamabad,ssp585,131.7
2052-09,ICT,Islamabad,ssp585,109.6
2052-10,ICT,Islamabad,ssp585,98.4
2052-11,ICT,Islamabad,ssp585,107.5
2052-12,ICT,Islamabad,ssp585,115.6
2053-01,ICT,Islamabad,ssp585,155.7
2053-02,ICT,Islamabad,ssp585,165.7
2053-03,ICT,Islamabad,ssp585,173.6
2053-04,ICT,Islamabad,ssp585,195.2
2053-05,ICT,Islamabad,ssp585,190.1
2053-06,ICT,Islamabad,ssp585,178.2
2053-07,ICT,Islamabad,ssp585,128.7
2053-08,ICT,Islamabad,ssp585,119.3
2053-09,ICT,Islamabad,ssp585,101.9
2053-10,ICT,Islamabad,ssp585,104.6
2053-11,ICT,Islamabad,ssp585,115.7
2053-12,ICT,Islamabad,ssp585,118.9
2054-01,ICT,Islamabad,ssp585,141.4
2054-02,ICT,Islamabad,ssp585,168.7
2054-03,ICT,Islamabad,ssp585,188.0
2054-04,ICT,Islamabad,ssp585,198.1
2054-05,ICT,Islamabad,ssp585,170.7
2054-06,ICT,Islamabad,ssp585,155.9
2054-07,ICT,Islamabad,ssp585,145.0
2054-08,ICT,Islamabad,ssp585,118.6
2054-09,ICT,Islamabad,ssp585,118.0
2054-10,ICT,Islamabad,ssp585,97.8
2054-11,ICT,Islamabad,ssp585,112.0
2054-12,ICT,Islamabad,ssp585,118.7
2055-01,ICT,Islamabad,ssp585,165.2
2055-02,ICT,Islamabad,ssp585,162.6
2055-03,ICT,Islamabad,ssp585,178.7
2055-04,ICT,Islamabad,ssp585,206.7
2055-05,ICT,Islamabad,ssp585,201.2
2055-06,ICT,Islamabad,ssp585,165.2
2055-07,ICT,Islamabad,ssp585,142.3
2055-08,ICT,Islamabad,ssp585,125.9
2055-09,ICT,Islamabad,ssp585,109.4
2055-10,ICT,Islamabad,ssp585,103.4
2055-11,ICT,Islamabad,ssp585,109.4
2055-12,ICT,Islamabad,ssp585,136.0
2056-01,ICT,Islamabad,ssp585,140.4
2056-02,ICT,Islamabad,ssp585,186.6
2056-03,ICT,Islamabad,ssp585,169.7
2056-04,ICT,Islamabad,ssp585,177.9
2056-05,ICT,Islamabad,ssp585,193.6
2056-06,ICT,Islamabad,ssp585,173.0
2056-07,ICT,Islamabad,ssp585,157.8
2056-08,ICT,Islamabad,ssp585,138.7
2056-09,ICT,Islamabad,ssp585,112.2
2056-10,ICT,Islamabad,ssp585,90.3
2056-11,ICT,Islamabad,ssp585,117.0
2056-12,ICT,Islamabad,ssp585,125.4
2057-01,ICT,Islamabad,ssp585,151.8
2057-02,ICT,Islamabad,ssp585,159.5
2057-03,ICT,Islamabad,ssp585,183.0
2057-04,ICT,Islamabad,ssp585,196.5
2057-05,ICT,Islamabad,ssp585,189.0
2057-06,ICT,Islamabad,ssp585,168.9
2057-07,ICT,Islamabad,ssp585,156.4
2057-08,ICT,Islamabad,ssp585,126.8
2057-09,ICT,Islamabad,ssp585,115.8
2057-10,ICT,Islamabad,ssp585,104.2
2057-11,ICT,Islamabad,ssp585,111.5
2057-12,ICT,Islamabad,ssp585,109.2
2058-01,ICT,Islamabad,ssp585,156.0
2058-02,ICT,Islamabad,ssp585,180.0
2058-03,ICT,Islamabad,ssp585,182.3
2058-04,ICT,Islamabad,ssp585,182.5
2058-05,ICT,Islamabad,ssp585,193.2
2058-06,ICT,Islamabad,ssp585,173.6
2058-07,ICT,Islamabad,ssp585,150.2
2058-08,ICT,Islamabad,ssp585,133.6
2058-09,ICT,Islamabad,ssp585,107.8
2058-10,ICT,Islamabad,ssp585,101.8
2058-11,ICT,Islamabad,ssp585,110.8
2058-12,ICT,Islamabad,ssp585,124.7
2059-01,ICT,Islamabad,ssp585,162.1
2059-02,ICT,Islamabad,ssp585,184.0
2059-03,ICT,Islamabad,ssp585,187.5
2059-04,ICT,Islamabad,ssp585,197.4
2059-05,ICT,Islamabad,ssp585,208.7
2059-06,ICT,Islamabad,ssp585,172.6
2059-07,ICT,Islamabad,ssp585,149.8
2059-08,ICT,Islamabad,ssp585,137.2
2059-09,ICT,Islamabad,ssp585,123.9
2059-10,ICT,Islamabad,ssp585,109.6
2059-11,ICT,Islamabad,ssp585,119.3
2059-12,ICT,Islamabad,ssp585,129.7
2060-01,ICT,Islamabad,ssp585,143.5
2060-02,ICT,Islamabad,ssp585,178.4
2060-03,ICT,Islamabad,ssp585,201.2
2060-04,ICT,Islamabad,ssp585,189.3
2060-05,ICT,Islamabad,ssp585,196.3
2060-06,ICT,Islamabad,ssp585,163.3
2060-07,ICT,Islamabad,ssp585,155.6
2060-08,ICT,Islamabad,ssp585,137.2
2060-09,ICT,Islamabad,ssp585,128.8
2060-10,ICT,Islamabad,ssp585,111.7
2060-11,ICT,Islamabad,ssp585,111.5
2060-12,ICT,Islamabad,ssp585,129.4
2061-01,ICT,Islamabad,ssp585,164.1
2061-02,ICT,Islamabad,ssp585,168.9
2061-03,ICT,Islamabad,ssp585,204.8
2061-04,ICT,Islamabad,ssp585,181.8
2061-05,ICT,Islamabad,ssp585,183.8
2061-06,ICT,Islamabad,ssp585,183.9
2061-07,ICT,Islamabad,ssp585,161.1
2061-08,ICT,Islamabad,ssp585,130.1
2061-09,ICT,Islamabad,ssp585,118.2
2061-10,ICT,Islamabad,ssp585,107.0
2061-11,ICT,Islamabad,ssp585,119.4
2061-12,ICT,Islamabad,ssp585,145.4
2062-01,ICT,Islamabad,ssp585,143.8
2062-02,ICT,Islamabad,ssp585,187.0
2062-03,ICT,Islamabad,ssp585,198.9
2062-04,ICT,Islamabad,ssp585,201.1
2062-05,ICT,Islamabad,ssp585,207.8
2062-06,ICT,Islamabad,ssp585,188.9
2062-07,ICT,Islamabad,ssp585,158.8
2062-08,ICT,Islamabad,ssp585,146.3
2062-09,ICT,Islamabad,ssp585,110.7
2062-10,ICT,Islamabad,ssp585,108.7
2062-11,ICT,Islamabad,ssp585,132.6
2062-12,ICT,Islamabad,ssp585,146.0
2063-01,ICT,Islamabad,ssp585,156.5
2063-02,ICT,Islamabad,ssp585,170.9
2063-03,ICT,Islamabad,ssp585,201.4
2063-04,ICT,Islamabad,ssp585,196.4
2063-05,ICT,Islamabad,ssp585,178.9
2063-06,ICT,Islamabad,ssp585,179.5
2063-07,ICT,Islamabad,ssp585,151.8
2063-08,ICT,Islamabad,ssp585,145.9
2063-09,ICT,Islamabad,ssp585,110.3
2063-10,ICT,Islamabad,ssp585,109.1
2063-11,ICT,Islamabad,ssp585,133.2
2063-12,ICT,Islamabad,ssp585,135.9
2064-01,ICT,Islamabad,ssp585,171.2
2064-02,ICT,Islamabad,ssp585,192.2
2064-03,ICT,Islamabad,ssp585,191.0
2064-04,ICT,Islamabad,ssp585,214.3
2064-05,ICT,Islamabad,ssp585,206.3
2064-06,ICT,Islamabad,ssp585,178.5
2064-07,ICT,Islamabad,ssp585,151.1
2064-08,ICT,Islamabad,ssp585,148.5
2064-09,ICT,Islamabad,ssp585,116.0
2064-10,ICT,Islamabad,ssp585,130.5
2064-11,ICT,Islamabad,ssp585,131.0
2064-12,ICT,Islamabad,ssp585,132.1
2065-01,ICT,Islamabad,ssp585,143.3
2065-02,ICT,Islamabad,ssp585,181.7
2065-03,ICT,Islamabad,ssp585,205.0
2065-04,ICT,Islamabad,ssp585,195.9
2065-05,ICT,Islamabad,ssp585,203.0
2065-06,ICT,Islamabad,ssp585,173.0
2065-07,ICT,Islamabad,ssp585,173.9
2065-08,ICT,Islamabad,ssp585,143.5
2065-09,ICT,Islamabad,ssp585,145.6
2065-10,ICT,Islamabad,ssp585,123.3
2065-11,ICT,Islamabad,ssp585,141.3
2065-12,ICT,Islamabad,ssp585,153.1
2066-01,ICT,Islamabad,ssp585,168.5
2066-02,ICT,Islamabad,ssp585,173.6
2066-03,ICT,Islamabad,ssp585,205.9
2066-04,ICT,Islamabad,ssp585,203.1
2066-05,ICT,Islamabad,ssp585,205.7
2066-06,ICT,Islamabad,ssp585,179.9
2066-07,ICT,Islamabad,ssp585,171.2
2066-08,ICT,Islamabad,ssp585,142.4
2066-09,ICT,Islamabad,ssp585,125.2
2066-10,ICT,Islamabad,ssp585,122.8
2066-11,ICT,Islamabad,ssp585,103.6
2066-12,ICT,Islamabad,ssp585,150.6
2067-01,ICT,Islamabad,ssp585,164.7
2067-02,ICT,Islamabad,ssp585,202.4
2067-03,ICT,Islamabad,ssp585,207.5
2067-04,ICT,Islamabad,ssp585,223.6
2067-05,ICT,Islamabad,ssp585,197.3
